ID;Key;Translation
988d41ad-559c-48a7-a98c-655f39a6dbeb;du kommst;vc vem
dacf0e44-12ce-47ce-bc26-ca1d7b4dfac0;er kommt;ele vem
812823bf-8306-413f-ac3b-fbd4caa9dabe;wir kommen;nós vimos
9e685e82-08a1-4a46-b6e4-5e99a37a420d;ihr kommt;vcs vêm
ec1c3733-b205-4925-8b52-9de231596a46;sie kommen;eles vêm
a94c530b-fabf-4065-b6c9-5c237e1f696c;Sie kommen;O senhor vêm
3613ef20-a116-48a2-8a56-7dc037315f1a;Wann kommen Sie ?;Quando o senhor vêm ?
008ab473-ebc8-4514-add0-94a58c7ab11e;Quando o trem chega ?;Wann kommt der Zug ?
7d4ad24b-47cf-4ce0-9325-0fec2d1d09fc;FALSCH;errado
c3bbf0f5-fbaf-4ad3-8cdf-b5ae6a7acae7;Ihr geht;voces vao
098c5fa3-1793-4a17-bacc-48cae7185b5c;Montag;segunda feira
6575e447-0056-4351-af76-d8918ed8da65;Dienstag;TERÇA
a3b18bb6-b38f-40af-8517-91c9600cd0c6;Mittwoch;quarta
dc403cf9-d12d-47bb-a95c-5883816f67dd;Donnerstag;quinta feira
b9425359-6395-4b93-b6a2-71f70efcfd96;Freitag;sexta feira
3e66fdd2-1960-44ab-978d-735b94088402;Samstag;sabado
4077ac5c-4a15-4726-aa84-91e39cdac63d;Sonntag;domingo
130056e8-b2a1-4162-99b1-f420afc882ca;Möchten Sie … ?;Vc gostaria de ..?
5060abfa-2d40-4d30-979d-e663f54d2351;Was ist das ?;o que é isso ?
ee22fd42-19ce-4925-98a6-8c14fa9c1b34;Was kostet das ?;quanto custa ?
88bdb783-c71d-407f-8048-97805889a214;Wo ist der … ?;onde está o .. ?
100c75e2-d8b9-4395-ad82-3ec10567651d;Wo ist das … ?;onde está a .. ?
7b44158a-0bab-4e76-90ad-82d80be3c3bd;Sprechen Sie Deutsch ?;fala alemao ?
5dae967c-c04e-41c4-8acd-5a1685901a2d;ICH SPRECHE KEIN DEUTSCH;EU NÃO FALO ALEMAO
9706605c-b4a0-416e-83a3-5cbe130e1996;Ich weiß nicht ;EU NÃO SEI
cf035a91-f194-4e22-94e8-56ee412ca08c;"Gramática:
O que é uma ""Komparativ""?";"O ""Komparativ"" é a forma intensificada de um adjetivo.
Por exemplo, ""langsamer"" é o Komparativ de ""langsam"" e significa ""mais devagar""."
0f2c103d-990c-4a3f-af6d-c0bdb15e68c1;"Gramática:
Como formar o ""Komparativ""?";"Adicione um ""er"" ao final do adjetivo"
3d39beca-a5eb-45cc-ae78-98b7362a292a;Sprechen Seie bitte etwas langsammer;FALE MAIS DEVAGAR POR FAVOR
a199b814-fe4a-4b44-ba9b-a3757543bf81;wo kommen Sie her ?;DE ONDE VOCE É?
10755a1c-c30f-4212-af94-a46a4544a718;KÖNNEN SIE DAS BITTE WIEDERHOLEN?;PODE REPETIR POR FAVOR?
b5597883-0e6a-4f57-89b6-592df5000eda;Ein Uhr fünfzehn;1h15
810044d8-cb10-4dbe-a800-d4f60e48eb9c;Die Herkunft;ORIGEM
f7e0fe7f-3648-4fde-9c08-54f421f139b9;"ÜBER C/""r""";DE(SOBRE)
e67914f9-0245-4625-88fc-8768bb4d05f6;und;e
681da0f3-1cff-429c-b4ec-d07d9b22eea7;aus (Brasilien);DE(DESLOCAÇÃO)
4cbda697-c74c-41e7-a143-c5b97a6a3646;aus (aparilho);disligado
2af450d9-ff29-47a0-af75-b08f71fb76d7;sou do Brasil;ich bin aus Brasilien
562550b8-b11c-422d-a5d9-9e380d24dc8e;a TV (o aparelho);der Fernseher 
4f3d0c45-512b-4a94-bfa5-fc935b2d2239;assistir TV;fernsehen
f252e15b-224e-4257-9c24-0e33a19ba581;eu assisto TV;ich sehe fern
e4996e21-1a70-4c64-95c7-b84d8533c768;Siehst Du fern ?;vc está assistindo TV ?
08d4b409-86d5-4df1-8214-17198350537c;A TV está desligada?;Ist der Fernseher aus ?
7943eea4-abc0-4606-8e66-64ea3371adfe;im;em/no (masculino)
6bd069ce-32b7-4ef6-b317-b96d90393312;WIE;COMO
e846b42a-c765-4457-8a3b-2706db5b0b5a;woher;DE ONDE ?
d57f626b-a68f-4807-a170-f804389274f7;zu Thomas;(ir) para Thomas
e1d7776b-9440-475b-a8fb-06604dcae089;ist zu ;tá fechado
3f90ea8e-a51f-4cba-878b-5f3b063e2cc0;para casa do Thomas;zu Thomas
5f632dbe-f658-4bb5-bc6e-a47b2d5a8011;bei Thomas;na casa do Thomas
d0088186-b52d-4d2f-a507-c62c2305d2f0;viel;muito
83f8fd02-d092-4026-b90c-5bc4f7840fe0;viele;muitos
830a6e2f-0c97-44fd-a205-7e5138a21709;schnell;rapido
8e70bb09-4e3b-4edc-91a7-4adf2c7c6f82;zu schnell;rápido demais
9756b6d9-4111-48e3-986f-adc2510f613a;zu viel;demais
26e94b99-40a4-4d61-8b22-401a7680731d;na casa do Thomas;bei Thomas
8a9c6182-b393-415c-9aa0-72fa710e1691;tá fechado;"ist zu; (também: ist geschlossen)"
12bbac60-73df-4d40-bb80-a4c7bd27bc7c;"muito (+ substantivo) (por exemplo ""muito neve"")";viel (viel Schnee)
aad2dc2d-f869-404d-b06e-c57e28380f26;"muito (+ adjectivo) (pro exemplo ""muito rapido"")";sehr (sehr schnell)
660deb42-f072-478c-8a3c-4ffc21819d9b;muitos;viele
6ab897d2-08d7-4001-9905-26b18addc82d;beginnen;iniciar
89085636-9f32-4449-bb11-7dbff9e607c4;pra loja IKEA;zu IKEA
ddf29db0-5c9f-4b95-90ea-c31ebdfd8b97;mit Thomas;com Thomas (juntos)
0754c772-5af9-4772-af14-24e9b3fb0bd9;pra Hamburgo;"nach Hamburg (não ""zu Hamburg"", porque é uma cidade)"
645b4628-d531-4bfe-9190-f7efb683c52d;klingeln;TOCAR CAMPAINHA
075ec27c-bf7b-4064-9f68-382a0211985c;berichten;INFORMAR
0a79f43b-223b-4f7b-84c0-bb8707a71f6b;mitkommen;ACOMPANHAR
fbfd3a29-8cf5-41ba-9239-ba4513ca60b0;com Thomas;mit Thomas
68da08fb-902b-47c2-88d8-2c6f9c2445cc;"ca. (pronuncia como: ""sirqua"")";AO REDOR/APROXIMADAMENTE
ecff33d3-08e2-4a43-871d-d38595f27877;danach;depois disso
df9a678b-cddf-4e4d-aeff-10011c95e53f;später;depois
cfd3205e-92c9-497e-9038-724a0ccdc9ac;depois disso;danach
d362fdd2-bb5f-476a-86e7-ee0fbfe24ad0;depois de … ;nach dem/der/den … (masculino, feminino o neutrum)
4114b78f-4839-4b73-9841-9e3d0d9a7b97;depois (nao agora);später
35a8abd2-02dd-4af4-9796-8d47ad3f992e;nach Hamburg;pra Hamburgo
c8bd0718-d519-470e-afe6-1def96fbee9c;durch (lugar);âtravés de
bc0c9393-a664-412f-b736-6d857653ef47;anmachen ;acender, ligar
2c0338b2-44c4-4bea-828d-bf9fcd82f3a7;ausmachen;desligar
26849a20-8edd-4224-bfd1-ff016bca8387;ich mache …  aus;eu desligo a/o ...
27c5930e-3a5c-4ef3-9f63-abc957ad6b0f;da (lugar);aí / ali / lá
ca7979ba-de61-4714-8515-859163b7c934;da .. (razão);por …
7c27a47c-ba61-40b4-8026-91071a04368a;porque;weil
0ecf24af-1be9-4dbc-bf08-a01917137c7e;weil;por / porque
ba817409-b80b-4d92-978f-41d58733211d;erzählen;CONTAR/NARRAR
30ae76f1-6277-4800-b089-452ed2f7affe;hören;ouvir
f382ee3d-4cb3-44c2-b60b-3e64aadfd1b7;in;em/na/no
676beb40-9240-4895-96dd-3609e4c527f4;machen;fazer
0babda71-fe66-40ef-b779-8064cbe3875c;oder;ou
55b66487-66da-4538-a50a-3dbc55607a74;Die Aussprache;a pronunciacao
1f647990-173c-41c0-802d-b08f55824af0;bitte;POR FAVOR
04ddc3cd-1d16-4b95-b26d-5c17e1fc2972;nachsprechen;REPETIR
64075d89-f0ec-48a5-96f1-c7e2e9d6ffb0;auch;também
652c8659-e485-49f3-90d4-cd87d48366d4;üben;praticar
c968353d-a018-4c09-8b07-4c0253901d44;ankreuzen;marcar
495c0697-a15d-4acf-8499-b519775178af;einmal;uma vez
bb4ac658-a94e-4af3-925d-d1621dfac7f1;noch einmal;outra vez
f7a206f1-703a-408b-afd2-5a8a0bb004f3;ordnen;arrumar
76049f31-8ed7-4fc3-aa98-3f048a192c72;spielen ;jogar ou tocar musica (depende do contexto)
fd4d16d8-cc0a-47f6-b3dd-9d270cd66996;schreiben;escrever
3c663728-c372-41e0-8ed4-3503b3c6f8a5;das Beispiel;o exemplo
98329815-8002-4600-b031-47c0a5c7995d;laut;com voz alto
cbe56adc-7096-44c4-a331-65210497654c;lesen;ler
d0a56c65-330c-47bb-acf3-5e0ab0c73fe9;raten;adivinhar
a6b1c024-55f9-4111-beee-8b9b4d13443d;was;que
da52b0d2-443a-4d94-977a-85ca9b2d9108;wer;quem
36cf59fb-8619-41b7-acc3-43766e3a98aa;wohnen;VIVER / morar
a33355fc-4bc0-4212-aa21-936f90d6b0d9;kontrollieren;controlar
efc4cf22-9273-411a-b929-7f7c03a1f25d;liegen;deitar
c20fdd62-c1b0-4d19-abdd-12e530729579;sich hinlegen;deitar-se
a9df0a6a-a85e-468e-b9d9-63368acb133d;Eu me deito;ich lege mich hin
17f23082-4096-484e-b783-74e8481c6193;lügen;mentir
f75ffe6c-faf3-4cd6-8446-f0cbc75971ce;wo;onde
1fdb74c5-feba-4237-84bb-a511c6c7877e;der andere;o outro
d8a1d428-434e-48e3-9691-ca260b47257f;die andere ;a outra
a9ac3041-4b82-480e-adf5-ca2c37b947af;das andere;o/a outro/a (neutrum)
5426ec9a-73b1-4ea2-a468-1006e7665243;ich lege mich hin;Eu me deito
a9b8342c-c5ca-467b-94b6-22f6ae63dc9b;sammeln;coletar
48f8ebfb-834a-446b-985d-219ae5da275d;der Nachbar;vizinho
16cdfbbc-bed6-4857-90bc-9bd7cb686b58;lernen;aprender
ce9a7e3a-b498-444e-853d-0bdb52f20c71;mit;com
99d10bef-3ac3-4e2a-9b4c-ea66345201f8;die Leute;a gente
302f34b3-3192-48f1-837e-58c2f556df80;verstehen;ENTENDER
95fd32f1-cdf6-4ad6-9aab-79e7751dc4f7;der Beruf;PROFISSÃO
5dce3bad-77e4-4b25-abe2-2e31eab4f399;der Wohnort;DOMICILIO
92e201a8-820f-4050-9a59-1b50bfa7a52f;tocar (musica);spielen
4f2a8772-5fc7-47a9-b9fb-5f6ebe61dea4;jogar;spielen
fec4ee29-0d70-49ee-a52d-463316dd8d0b;der Alltag;DIA A DIA
3c077157-cbf2-4c4a-b7e2-4a649e301cc5;auf;em cima
42ef629f-bd89-432f-8bc3-d5b506e7a610;Auf Wiedersehen !;até mais ver
84604917-ba7d-4753-bff5-f521aaf331f0;der Blick;a vista / a mirada
84903643-3578-4978-b1c2-88fba4fa0fa2;o outro;der andere
64ead752-e8d0-4db3-9ed2-6d23d7351f6b;a outra;die andere 
7e2c49f0-18df-49cb-afc1-8ff5ddfdc838;o/a outro/a (neutrum);das andere
5e52867d-37bd-45c5-b992-2646a07f94df;oft;com frequencia
0f8a3777-e1e9-4a92-acad-6c846f7f5ee7;der Satz;a frase
8c1f5141-e39f-4219-b22e-86e87974f77e;das Ende;o fim
557a5f5f-49cd-4d1f-9bed-7ebd6b107bc0;am Ende des Satzes;EM-FIM DE FRASE
2af3d149-fe0f-42f4-82d8-0cc059c4015f;man;"voce/se 
(exemplo: se você dirige rápido, você pode morrer
Nesta frase, você não se refere pessoalmente, mas ""voce"" se refere às pessoas em geral.)"
d1b4fbb6-a221-43d6-8a33-c68bbe316193;steigen;subir
14c9f137-1995-408c-b19d-132a898c57e5;antworten;responder
0bb5962b-5498-4fb2-a833-4d4383362ed1;das Wasser;agua
bd34fe2e-4355-433f-902d-86deb960130b;gut;bom
1d49c383-04ff-4c45-bc0f-a8c8e69a7a19;jemand;alguém
948a35a9-a783-42c3-b08d-141a6e8764da;möchten;querer
02941107-f275-4206-8fc8-1889d0a9b16f;wollen;querer
09ab2b0b-87a6-4356-9d21-57b2fc761f7f;nehmen;pegar
9ab94d45-1b01-48d0-95b3-914d5c932c55;sagen;dizer
8322bacb-d3b6-4508-92bc-924774e762fb;trinken;beber
3f168b0d-4a65-4412-8597-aa8d0ca01c43;von;de
7b9d3621-7234-4aa3-a810-96e935cccbc7;zeichnen;desenhar
b33c5548-4352-42b7-a347-16ee8b87a287;ganz;todo/a
7810baab-141a-4a58-904b-c80b422f1dec;ansehen;olhar
a596a4cb-760e-4e82-817d-309a09a38b56;er sieht sie an;ele olha para ela
a0132dca-1938-42eb-8305-434e268c7234;nur;somente
3d099a84-c853-4a90-acc1-05afc5aebbea;kennen;conhercer
5d5dc7ea-c178-4be7-9dbb-cc8226f48786;dann;então
f89d1979-13cf-440e-bfda-d3ccb1c08574;hell;claro/a
bf16b97f-baf3-463d-9dc3-0e1c7e23d871;dunkel;escuro/a
66811472-9d24-4e15-bf5c-6ddfcac75aa6;markieren;marcar
c5916e34-a4fd-4967-973f-44aedda71721;subir;steigen
45ef242f-80a0-4948-b502-e315ab9108c9;responder;antworten
07186e03-c188-4f45-aa97-64f4a7f56984;o agua;das Wasser
34696e67-cb5d-4184-9e08-14f32c41fcdc;bom;gut
02141aad-9677-4668-86c6-6ef911bb73cb;alguém;jemand
da960659-2816-4959-a2db-5e91398baac7;querer;möchten, wollen (como egoista)
4fb902d3-e67c-4a90-82bc-fe5207f36122;eu gostaria um pão;ich hätte gern ein Brot
070893ca-11b4-4956-aac7-f1b1f5a7718b;dizer;sagen
577b4ac5-bf23-4dd0-92c0-4b82a39077ab;beber;trinken
592b15c4-1bfa-470a-80da-3d4575495438;das Land;o pais / estado / campo
d500a5ca-cc1f-4ccc-a7d7-7b7af5970a45;de;von
5242816d-d4ba-41e4-a28b-1d629a6c0c50;desenhar;zeichnen
29cacf5d-f667-4f4b-8ad7-3d01a1ae3bc0;todo;ganz
00add301-14d0-427b-bd82-d18afb748f93;der König;o rei
7ecdaa0a-37bd-4bce-95ac-757a01c7ce48;olhar para;ansehen
5bc44078-d0af-41e3-ac51-9a68ef2a6f8d;ele olha pra ela;er sieht sie an / er blickt sie an
537197f5-7408-4571-a163-2465cd4261c0;conhecer;kennen
e8349ee9-cdb3-4fd1-a642-ab63add2915c;claro;hell
362175aa-a3ba-4286-9d84-5515faeb8210;escuro;dunkel
07ea1880-ef66-46f7-b030-acd75ccf11a1;o rei;der König
827128c5-c38e-401a-947a-10ce804ad730;Bestimmter Artikel ;artigo definido
7affefb0-127e-409e-bf05-477d8c5e636e;unbestimmter Artikel;artigo indefinido
a2d0d22a-5e68-4df5-b8ed-a6f24668a0e9;"Grammatica: 
Como formar normalmente  o plural para substantivos masculinos?";"Normalmente por um ""e"" no final da palavra.
Por exemplo: der König - die Könige,
der Tisch - die Tische,
Mas tenha cuidado! Há muitas exceções.
E.G.: Der Mann - die Männer
"
c49fbd14-bae5-454f-855e-83c9b36a0ed8;"Grammatica: 
Como formar normalmente o plural para substantivos femininos?";"Normalmente por um ""n"" no final da palavra.
Por exemplo: die Gabel - die Gabeln
die Reise - die Reisen
die Königin - die Königinnen"
f89ea88f-054b-4e46-b873-c1d7436a2857;die Katze;o gato
91119591-7f7a-4d16-9ac7-1d2de36d9b1e;os reis;die Könige
7a448615-3c50-4f5b-a974-1346067d5dbf;as reinhas;die Königinnen
71f276e4-4c57-415d-84f1-38646f783747;"Grammatica: 
Como formar normalmente  o plural para substantivos neutrum?";"Normalmente por um ""er"" no final da palavra (e muitas vezes com um ü,ä ou ö no meio)
Por exemplo: 
das Buch, die Bücher,
das Land, die Länder,
das Lied, die Lieder,
das Kind - die Kinder,
Das Messer - die Messer"
7ad3d814-1609-4e8e-a72f-3f76affc67e5;o gato;die Katze
35a0eacb-0bea-4cc8-8ef1-ac1466d6f1d7;os gatos;die Katzen
5dce9b80-6f1b-4309-a35b-306fdc1782cb;"Exceções gramaticais:
Como você forma o plural de uma palavra terminada em ""er"" ?";"A palavra não muda!
Por exemplo: 
Das Messer - die Messer,
Der Teller - die Teller,
Der Lehrer - die Lehrer"
a7fb98cd-1064-48e7-9891-80be59cc3c2b;"Gramática:
Por que é 
""Ich bin gegangen"" 
e não 
""ich habe gegangen""?";"O passado para verbos de locomoção é formado com ""sein"" e não com ""haben""."
7a9dda90-459f-42a4-9a7f-917d69033435;as mesas;die Tische
b3f363ce-a5e0-4b4e-8f9e-430a4b7d0864;os pratos;die Teller
7f0706f1-374e-4432-be5f-0da0676b5b7b;os garfos;die Gabeln
5ff63f78-e8ae-4ccf-9e2e-621943520cf2;os homens;die Männer (Exceção)
42dc1d69-dd9d-42cb-bd18-dab3b735c933;"Gramática:
Por que é 
""Ich habe gesagt"" 
e não 
""ich bin gesagt""?";"Somente com verbos de locomoção é que o passado se forma com ""ser"" e não com ""ter""."
4f4cc8ad-f988-4148-9444-cbe0f2678e76;nett;simpático,-a
e4143445-679e-4f15-9366-c426e395e511;o homem simpático;der nette Mann / der sympatische Mann
7d6f1781-b1e0-414d-a186-90457749f563;"Gramática:
Por que é 
""Der nette Mann"" e não 
""Der Mann nette"".";Em contraste com o português, em alemão o adjetivo fica entre o artigo e o substantivo.
2244237f-824f-4455-8813-a6d458fdec86;schnell;rápido
9ae803fe-4835-47a2-a0d4-de9547124a40;Der schnelle Mann;o homem rápido
08b92f3d-ea15-4d74-a9f3-3844a35091a6;Der schnelle Mann geht schnell;O homem rápido caminha rápido
97e48422-499c-431f-b872-e4733b03d5ab;Als + (algo anconteceu);quando (algo anconteceu)
e8b56fab-fc63-4d9b-910e-100755f21c35;mehr als;mais que / mais de
65f26eb0-fdf2-4160-bdd7-9a59143a381c;schneller als ..;mais rapido que ..
6be86040-a976-47b2-9974-7bc23c4da389;Polizist;Policial
c111e11e-fb28-4890-9bfc-94f4f3212262;Als Polizist;Como Policial
6454585e-af66-4a75-a88f-0c3fa707db81;Eu sou como você;ich bin wie Du
1fb1e5af-3172-4ea3-b40e-b6fdce37f113;como sempre;wie immer
fbc36c19-255f-433f-b88c-262c2739a512;Como? (nao entendí);Wie bitte ?
69f6aa7a-836d-4efb-961e-b69fc6c46d3e;Como assim ?;wieso ?
eedc2bb4-071c-4493-8cfa-178eeef84b65;sim, como nao ?;Ja, warum nicht ?
0ea3baa8-a6cb-42fb-b98f-7c8a0dd05b09;como está ?;wie geht es Dir ?
f7bb7696-06a2-466a-8905-e5da4dc543c2;como te chama ?;wie heißt Du ?
19d7abcf-67a6-4cf8-a59d-b6e672c40671;selbst;POR SI MESMO
2ab42676-505a-49e0-b91b-7579c07c05ad;bis;ATÉ
c05d3639-a9bf-4ea5-964f-6ccf95621ba2;notieren;ANOTAR
1da42c35-bdba-4cd2-8427-4c31ae411bea;die Postleitzahl;CODPOSTAL
caacb94c-12fa-4b1f-a36a-c3e8ed7d3803;PLZ;CODPOSTAL
b2fa22ba-78e0-4c72-a60f-a92c381a9230;Dauer;DURAÇÃO
d711aebb-d84f-4104-8866-37e5b3dec730;dauern;demorar
1a1b9824-f40d-4cfe-886e-8b5c7843f449;Stunde;HORA
c5b5f84a-7be1-4fab-a9c2-6c7218ad7f06;jetzt;AGORA
01a8ae37-cfb1-48de-8734-f96371ece70c;müde;com sono
363fdb3a-7b8c-451f-9b35-91725055cddc;wieviel;QUANTO
1912230e-9bc1-41f3-b053-4a592e10dddf;wiedergesehen;visto novamente
0b403ac3-c37f-4a77-b653-01edcabef797;die Uhr;o relogio
152a8ecd-5354-4afb-9f08-cd5bdb4f28f2;die Uhrzeit;a hora / o tempo
6f0c8173-3c69-47c9-a6d6-0c3975eaa5df;anrufen;ligar com o telefono
7f023646-0cfb-4022-a7af-94ac3cfa6fd0;das Wochenende;FIM DE SEMANA
e2bf1e0f-5c14-4f24-9659-feae7e24d440;die Nachrichten;NOTICIAS
a3874153-fd7f-4cb2-a85c-5fa48d55cae7;können;PODER
79ea3b4b-feb3-45b4-a13f-1d3bf2820278;com sono;müde
a150390d-44fe-4c98-ac04-8fb1b8b13daf;nicht machen;NÃO fazer
3a0f208c-5ae6-496d-9c9e-7390c16eb302;nicht sprechen;nao falar
67fa36ff-9bf9-4109-998b-1c7d46901e58;nicht sehen;nao ver
ed23536c-b14e-40fe-9e77-896cf4fd75e4;cansado;kaputt
59651fa8-df1d-4d64-bf64-d62029c47125;kaputt;quebrado ou cansado
a30d1806-8859-492c-b29d-55768f0de6d0;quebrado;kaputt
ae8c52a7-79a0-4901-b55d-461f9f277b7b;Brot;pão
86d07af1-c0ac-4abf-b131-f8ec0aee2ed1;es gibt;há
52df2b25-0521-4ace-893c-78d6038af125;es gibt Brot;há pão
97e89790-3aa9-43d5-bb5f-4959492ba7c3;es gibt kein Brot;não há pão
89b8fb4e-0ba1-4ffc-a746-9b60daa8aecb;o pão;das Brot
a6c35638-6332-4dde-a634-0fac8efa2f57;há;es gibt
07e45fad-1c48-4bdd-bad0-1605f97de543;há pão;es gibt Brot
b1baab9c-78cf-4ab5-93e2-f523a232624c;não há pão;"es gibt kein Brot (não usa: ""es gibt nicht Brot"")"
88305c37-8600-4531-99b8-d4941740fb7d;um 10 Uhr;às 10 horas
8940845f-64bb-46db-9b13-136d5193f931;um .. herum;ao redor da ...
af92b172-e2ee-438d-bb1b-7aa0a7956aea;unter;ABAIXO DE
7a15997d-66c2-4f90-9538-ce4527c0cf73;die Aufgabe;TAREFA/EXERCICIO
46bc8d7c-8f97-49c8-9470-5c70f3310942;às 10 horas;um 10 Uhr
f7c7c1db-3b1a-47f5-8cfa-a34578f8386b;erklären;EXPLICAR
0d830a09-7afb-4b2a-8c98-44a5e77a6cc1;helfen;AJUDAR
56b88ba7-4f0c-4dc8-99ec-f54969ba5ff0;wiederholt;repetido
1a476b69-e29a-4e82-9ba1-3d2d4fcff32d;austauschen;trocar
7f86cc13-037d-40d4-94e2-c2accb756b26;meist;A MAIORIA DE/A MAIOR PARTE DE
3ccc9279-d0b4-4618-90aa-b2988cb16328;welche Adresse;qual endereco
0450fa5d-8c71-4595-97e5-f452066bdf70;welcher Zug;qual trem
7562f47e-392a-4565-bb9e-5439fd538da2;Abteil;cabine (do trem)
ac5ade2b-ef59-4164-b579-8d551d3e98e7;welches Abteil;qual cabine
baa2c777-ae14-46e6-9eb7-fa36e82a5cdf;o trem;der Zug
49751ff4-4492-4fb4-bb28-301552ad619e;os trens;die Züge
d5ad1be1-f219-4e45-93eb-432cadb3e28c;beschreiben;DESCREVER
86c268ed-df20-4497-b48e-396f9d0286b5;sehr;muito
04e16cbd-e77c-4099-ad70-9fc90fab9556;teuer;caro
3bb205fd-a0d7-4d49-bcb0-f1770666f4a0;wenig;pouco
f2b90481-2804-4e4b-a7ca-6429f0d88bbe;immer;sempre
05ac1b9c-dfde-4ac4-9ccc-c4bd4875494f;welche Züge;quais trens
dd22eb09-03a6-4c7c-a141-c632e63f0e04;für;para
58ce75d6-fb5a-4d9f-8917-cfc0b7acaaed;"Gramática:
O que é um objeto acusativo ?";O objeto acusativo de uma frase é a coisa ou a pessoa com a qual algo é feito. Por outro lado, o sujeito de uma frase é a coisa ou a pessoa que faz algo ativo.
436eaf30-f322-449e-913b-3fd03db8d180;"Gramática:
Qual é o objeto acusativo nas frases 
1. ""Meu irmão come chocolate."" 
2. ""Meu irmão adora chocolate."" 
3. ""Meu irmão tem chocolate."" ";"1. chocolate
2. chocolate
3. chocolate"
6223fed9-8c5f-4d18-bf2c-61b76854236d;"Gramática:
Qual é o objeto acusativo na frase 
""A mesa tem quatro pernas""?";quatro pernas
8d3fe92d-4936-49f9-90c4-b26240ceec38;o Husky (nomitavo);der Husky
9fe9c219-3ab6-4d30-af6b-26f11af80422;o Husky (acusativo);den Husky
edc3d533-dc86-4cd1-acf1-35b5317b2665;"Gramática:
Forma o accusativo singular de 
""der""";den
e8820f3b-254d-4cec-a47d-dd383d182c3b;"Gramática:
Forma o accusativo singular de 
""die""";die
c0689713-e64b-438f-9ba7-f9022d2ac3cd;"Gramática:
Forma o accusativo plural de 
""der""";die
67c8e1a7-630a-406b-8a5b-da4df21ee416;"Gramática:
Forma o nominativo plural de 
""der""";die
5ee8768f-2b16-436f-a9dc-988b9210841f;"Gramática:
Forma o accusativo plural de 
""die""";die
8794b783-c660-4b4f-9cbf-0af2f706c1fa;"Gramática:
Forma o accusativo plural de 
""das""";die
9db7a362-bee1-4a73-8981-c6b05844d986;morder;beißen
3a8a4161-ca80-44f1-bce7-a45883416679;Der Dalamtiner beißt den Husky;o dalmata morde o Husky
eb8e995c-d48e-4061-aff2-0041921f8320;Der Husky beißt den Dalmatiner;o Husky morde o dalmata
efd42925-9824-43a3-a081-a91ef99866bf;Den Dalamtiner beißt der Husky;o Husky morde o dalmata
e112e6d7-f883-444b-b30b-51d5b8fd6b59;Den Husky beißt der Dalmatiner;o dalmata morde o Husky
e05c6eda-1818-4ba9-98d3-9c406959f7c7;o dalmata morde o Husky;Der Dalamtiner beißt den Husky
598ca926-f873-47e2-b2b9-4110873b71f2;o Husky morde o dalmata;Der Husky beißt den Dalmatiner
df0adb72-2db9-4c06-bc0d-68c7276da9d6;o  cão morde o gato;"Der Hund beißt die Katze (""die Katze"" é femina)"
c02f4647-fe45-4ff2-9e60-04658dcc75f1;"Gramática:
Forma o accusativo masculino de 
""ein""";einen
52560935-b2e1-419d-ad7c-00c4da316a00;"Gramática:
Forma o accusativo neutrum de 
""ein""";ein
bc5437e7-d11f-4059-8a95-e38c5e6e6f7a;"Gramática:
Forma o accusativo de 
""eine""";eine
10649c9f-46da-4c8b-bb0a-3c2f22c15a29;Um cão morde o Thor;Ein Hund beißt Thor
7b8e8115-6d0b-48e8-a93e-124f2481a41d;Thor morde um cão;Thor beißt einen Hund
f184f8fb-6529-48f2-8be3-146a4c3ea3c3;Ein Hund beißt Thor;Um cão morde o Thor
167e6a25-ebcb-4a19-b6b5-af5c2471ccfa;Thor beißt einen Hund;Thor morde um cão
46b0b5f9-5713-4d44-b85b-3757fac6ac29;verrückt;louco
439edc1c-7c7d-413b-99ea-dc093a6823f3;rot werden;corar-se
b3c94929-7ea9-44db-8a2e-a92d4d8fe373;müde werden;cansar-se
d5284034-e1db-4eda-8cce-22a6538ddfcd;stark werden;Torne-se forte
bb604987-da66-4270-aef0-359db223d676;verrückt werden;ficar louco
1c98c852-a731-4f68-9f54-0eb1ba605a71;eu me coro;ich werde rot
8bec9def-368a-4faa-adde-816ead3b902e;vc se cora;Du wirst rot
f4539781-31d3-4e86-83f7-1e975fd0c503;ele se cora;er wird rot
323ffcea-c3bd-41c5-b007-c64884f42cad;nos cansamos;wir werden müde
606b6239-7b76-498f-9739-a40d6ef99144;eles se cansam (por sono);sie werden müde
fb595ee5-da34-4cff-bc63-099f4a279341;ich werde rot;eu me coro
203166be-9333-4b42-80be-17cc80ecb711;Du wirst rot;vc se cora
a96a39e9-cd4c-441a-a80e-a6b6dec8d6e1;er wird rot;ele se cora
0c5cee56-696e-4229-8f14-761afdac2993;eu estou com sono;ich bin müde
a59e3ca3-98ed-4de1-8ac3-51badb603186;você está com sono;du bist müde
99cb166f-8ca0-4c3c-81f8-2ebce41f6038;ele está com sono;er ist müde
2689ced1-0b0c-4425-a04e-067c1798a102;nos estamos com sono;wir sind müde
80fe3413-071c-4db5-8e8d-63d7bcf44518;eles estão com sono;sie sind müde
90706d60-abf7-4d15-a677-aa9daa0352bf;ich bin stark;Eu sou forte
679712da-1dd5-491e-a979-b654b8e2b594;ich werde stark;Eu me torno forte
8b7aea7e-297a-4c58-b18a-73eded7586fc;ich bleibe stark;Eu continuo forte
4aa842ea-9994-4fbd-ace1-cb1b34ff3a8a;du bist stark;você é forte
6b55280a-5f66-4513-b1fb-63d8dd054a37;du wirst stark;você se torna forte
